Country,Date,District,Confirmed,Confirmed-total,Deaths,Deaths-total,Recovered,Recovered-total,Imported,Local,New Arrival-T,Cumulative high-risk traveller,Contacts on Follow-up,Contacts discharged,Samples Recieved,Total Tested,Positive,Negative,Average Tests,Age group,Male,Female,Unknown,Local Transmission,Imported
Malawi,4 November 2020,Nkhotakota,0,87,0,1,0,81,31,56,7,,,,,,,,,,,,,,
Malawi,4 November 2020,Karonga,0,84,0,4,0,75,13,71,6,,,,,,,,,,,,,,
Malawi,4 November 2020,Machinga,0,70,0,0,0,69,61,9,41,,,,,,,,,,,,,,
Malawi,4 November 2020,Thyolo,0,68,0,1,0,67,34,34,24,,,,,,,,,,,,,,
Malawi,4 November 2020,Mchinji,0,66,0,5,0,45,6,60,28,,,,,,,,,,,,,,
Malawi,4 November 2020,Chitipa,0,64,0,3,0,61,6,58,64,,,,,,,,,,,,,,
Malawi,4 November 2020,Neno,0,59,0,0,0,58,4,55,58,,,,,,,,,,,,,,
Malawi,4 November 2020,Dedza,0,52,0,0,0,44,28,24,71,,,,,,,,,,,,,,
Malawi,4 November 2020,Kasungu,0,49,0,1,0,38,14,35,55,,,,,,,,,,,,,,
Malawi,4 November 2020,Ntcheu,0,49,0,1,0,44,30,19,4,,,,,,,,,,,,,,
Malawi,4 November 2020,Balaka,0,48,0,1,0,45,38,10,62,,,,,,,,,,,,,,
Malawi,4 November 2020,Salima,0,47,0,0,0,47,24,23,61,,,,,,,,,,,,,,
Malawi,4 November 2020,Chiradzulu,0,47,0,1,0,46,17,30,41,,,,,,,,,,,,,,
Malawi,4 November 2020,Chikwawa,0,44,0,0,0,44,24,20,50,,,,,,,,,,,,,,
Malawi,4 November 2020,Mulanje,0,43,0,1,0,37,12,31,49,,,,,,,,,,,,,,
Malawi,4 November 2020,Rumphi,0,40,0,3,0,34,10,30,46,,,,,,,,,,,,,,
Malawi,4 November 2020,Nsanje,0,37,0,1,0,31,25,12,45,,,,,,,,,,,,,,
Malawi,4 November 2020,Mwanza,0,27,0,1,0,26,10,17,70,,,,,,,,,,,,,,
Malawi,4 November 2020,Phalombe,0,11,0,1,0,8,4,7,58,,,,,,,,,,,,,,
Malawi,4 November 2020,Likoma,0,4,0,2,0,2,0,4,71,,,,,,,,,,,,,,
Malawi,4 November 2020,Ntchisi,0,4,0,0,0,3,0,4,71,,,,,,,,,,,,,,
Malawi,4 November 2020,Mwanza PoE,0,204,0,0,0,204,204,0,73,,,,,,,,,,,,,,
Malawi,5 November 2020,Blantyre,1,2003,0,78,0,1858,182,1821,0,,,,,,,,,,,,,,
Malawi,5 November 2020,Lilongwe,2,1388,0,49,2,1160,112,1276,0,,,,,,,,,,,,,,
Malawi,5 November 2020,Mzimba North,0,588,0,13,0,499,17,571,6,,,,,,,,,,,,,,
Malawi,5 November 2020,Nkhata Bay,0,196,0,2,0,193,34,162,31,,,,,,,,,,,,,,
Malawi,5 November 2020,Zomba,1,158,0,7,0,143,34,124,0,,,,,,,,,,,,,,
Malawi,5 November 2020,Mzimba South,0,154,0,3,0,143,34,120,48,,,,,,,,,,,,,,
Malawi,5 November 2020,Mangochi,0,152,0,2,0,147,112,40,6,,,,,,,,,,,,,,
Malawi,5 November 2020,Dowa,0,95,0,3,0,86,52,43,12,,,,,,,,,,,,,,
Malawi,5 November 2020,Nkhotakota,0,87,0,1,0,81,31,56,8,,,,,,,,,,,,,,
Malawi,5 November 2020,Karonga,0,84,0,4,0,75,13,71,7,,,,,,,,,,,,,,
Malawi,5 November 2020,Machinga,0,70,0,0,0,69,61,9,42,,,,,,,,,,,,,,
Malawi,5 November 2020,Thyolo,1,69,0,1,0,67,35,34,0,,,,,,,,,,,,,,
Malawi,5 November 2020,Mchinji,0,66,0,5,0,45,6,60,29,,,,,,,,,,,,,,
Malawi,5 November 2020,Chitipa,0,64,0,3,0,61,6,58,65,,,,,,,,,,,,,,
Malawi,5 November 2020,Neno,0,59,0,0,0,58,4,55,59,,,,,,,,,,,,,,
Malawi,5 November 2020,Dedza,0,52,0,0,0,44,28,24,72,,,,,,,,,,,,,,
Malawi,5 November 2020,Kasungu,0,49,0,1,0,38,14,35,56,,,,,,,,,,,,,,
Malawi,5 November 2020,Ntcheu,0,49,0,1,0,44,30,19,5,,,,,,,,,,,,,,
Malawi,5 November 2020,Balaka,1,49,0,1,0,45,39,10,0,,,,,,,,,,,,,,
Malawi,5 November 2020,Salima,0,47,0,0,0,47,24,23,62,,,,,,,,,,,,,,
Malawi,5 November 2020,Chiradzulu,0,47,0,1,0,46,17,30,42,,,,,,,,,,,,,,
Malawi,5 November 2020,Chikwawa,0,44,0,0,0,44,24,20,51,,,,,,,,,,,,,,
Malawi,5 November 2020,Mulanje,0,43,0,1,0,37,12,31,50,,,,,,,,,,,,,,
Malawi,5 November 2020,Rumphi,0,40,0,3,0,34,10,30,47,,,,,,,,,,,,,,
Malawi,5 November 2020,Nsanje,0,37,0,1,0,31,25,12,46,,,,,,,,,,,,,,
Malawi,5 November 2020,Mwanza,0,27,0,1,0,26,10,17,71,,,,,,,,,,,,,,
Malawi,5 November 2020,Phalombe,0,11,0,1,0,8,4,7,59,,,,,,,,,,,,,,
Malawi,5 November 2020,Likoma,0,4,0,2,0,2,0,4,72,,,,,,,,,,,,,,
Malawi,5 November 2020,Ntchisi,0,4,0,0,0,3,0,4,72,,,,,,,,,,,,,,
Malawi,5 November 2020,Mwanza PoE,0,204,0,0,0,204,204,0,74,,,,,,,,,,,,,,
Malawi,6 November 2020,Blantyre,0,2003,0,78,0,1858,182,1821,1,,,,,,,,,,,,,,
Malawi,6 November 2020,Lilongwe,2,1390,0,49,1,1161,112,1278,0,,,,,,,,,,,,,,
Malawi,6 November 2020,Mzimba North,0,588,0,13,1,500,17,571,7,,,,,,,,,,,,,,
Malawi,6 November 2020,Nkhata Bay,0,196,0,2,0,193,34,162,32,,,,,,,,,,,,,,
Malawi,6 November 2020,Zomba,0,158,0,7,1,144,34,124,1,,,,,,,,,,,,,,
Malawi,6 November 2020,Mzimba South,0,154,0,3,0,143,34,120,49,,,,,,,,,,,,,,
Malawi,6 November 2020,Mangochi,0,152,0,2,0,147,112,40,7,,,,,,,,,,,,,,
Malawi,6 November 2020,Dowa,0,95,0,3,2,88,52,43,13,,,,,,,,,,,,,,
Malawi,6 November 2020,Nkhotakota,0,87,0,1,0,81,31,56,9,,,,,,,,,,,,,,
Malawi,6 November 2020,Karonga,0,84,0,4,2,77,13,71,8,,,,,,,,,,,,,,
Malawi,6 November 2020,Machinga,0,70,0,0,0,69,61,9,43,,,,,,,,,,,,,,
Malawi,6 November 2020,Thyolo,0,69,0,1,0,67,35,34,1,,,,,,,,,,,,,,
Malawi,6 November 2020,Mchinji,0,66,0,5,1,46,6,60,30,,,,,,,,,,,,,,
Malawi,6 November 2020,Chitipa,0,64,0,3,0,61,6,58,66,,,,,,,,,,,,,,
Malawi,6 November 2020,Neno,0,59,0,0,0,58,4,55,60,,,,,,,,,,,,,,
Malawi,6 November 2020,Dedza,0,52,0,0,0,44,28,24,73,,,,,,,,,,,,,,
Malawi,6 November 2020,Kasungu,0,49,0,1,0,38,14,35,57,,,,,,,,,,,,,,
Malawi,6 November 2020,Ntcheu,0,49,0,1,0,44,30,19,6,,,,,,,,,,,,,,
Malawi,6 November 2020,Balaka,0,49,0,1,0,45,39,10,1,,,,,,,,,,,,,,
Malawi,6 November 2020,Salima,0,47,0,0,0,47,24,23,63,,,,,,,,,,,,,,
Malawi,6 November 2020,Chiradzulu,0,47,0,1,0,46,17,30,43,,,,,,,,,,,,,,
Malawi,6 November 2020,Chikwawa,0,44,0,0,0,44,24,20,52,,,,,,,,,,,,,,
Malawi,6 November 2020,Mulanje,0,43,0,1,0,37,12,31,51,,,,,,,,,,,,,,
Malawi,6 November 2020,Rumphi,0,40,0,3,0,34,10,30,48,,,,,,,,,,,,,,
Malawi,6 November 2020,Nsanje,0,37,0,1,0,31,25,12,47,,,,,,,,,,,,,,
Malawi,6 November 2020,Mwanza,0,27,0,1,0,26,10,17,72,,,,,,,,,,,,,,
Malawi,6 November 2020,Phalombe,0,11,0,1,0,8,4,7,60,,,,,,,,,,,,,,
Malawi,6 November 2020,Likoma,0,4,0,2,0,2,0,4,73,,,,,,,,,,,,,,
Malawi,6 November 2020,Ntchisi,0,4,0,0,0,3,0,4,73,,,,,,,,,,,,,,
Malawi,6 November 2020,Mwanza PoE,0,204,0,0,0,204,204,0,75,,,,,,,,,,,,,,
Malawi,7 November 2020,Blantyre,1,2004,0,78,0,1858,182,1822,0,,,,,,,,,,,,,,
Malawi,7 November 2020,Lilongwe,2,1392,0,49,0,1161,112,1280,0,,,,,,,,,,,,,,
Malawi,7 November 2020,Mzimba North,0,588,0,13,0,500,17,571,8,,,,,,,,,,,,,,
Malawi,7 November 2020,Nkhata Bay,0,196,0,2,0,193,34,162,33,,,,,,,,,,,,,,
Malawi,7 November 2020,Zomba,0,158,0,7,0,144,34,124,2,,,,,,,,,,,,,,
Malawi,7 November 2020,Mzimba South,0,154,0,3,0,143,34,120,49,,,,,,,,,,,,,,
Malawi,7 November 2020,Mangochi,0,152,0,2,0,147,112,40,8,,,,,,,,,,,,,,
Malawi,7 November 2020,Dowa,0,95,0,3,0,88,52,43,14,,,,,,,,,,,,,,
Malawi,7 November 2020,Nkhotakota,0,87,0,1,0,81,31,56,10,,,,,,,,,,,,,,
Malawi,7 November 2020,Karonga,3,87,0,4,0,77,13,74,0,,,,,,,,,,,,,,
Malawi,7 November 2020,Machinga,0,70,0,0,0,69,61,9,43,,,,,,,,,,,,,,
Malawi,7 November 2020,Thyolo,0,69,0,1,0,67,35,34,1,,,,,,,,,,,,,,
Malawi,7 November 2020,Mchinji,0,66,0,5,0,46,6,60,30,,,,,,,,,,,,,,
Malawi,7 November 2020,Chitipa,0,64,0,3,0,61,6,58,66,,,,,,,,,,,,,,
Malawi,7 November 2020,Neno,0,59,0,0,0,58,4,55,60,,,,,,,,,,,,,,
Malawi,7 November 2020,Dedza,0,52,0,0,0,44,28,24,73,,,,,,,,,,,,,,
Malawi,7 November 2020,Kasungu,0,49,0,1,0,38,14,35,57,,,,,,,,,,,,,,
Malawi,7 November 2020,Ntcheu,0,49,0,1,0,44,30,19,6,,,,,,,,,,,,,,
Malawi,7 November 2020,Balaka,0,49,0,1,0,45,39,10,1,,,,,,,,,,,,,,
Malawi,7 November 2020,Salima,0,47,0,0,0,47,24,23,63,,,,,,,,,,,,,,
Malawi,7 November 2020,Chiradzulu,0,47,0,1,0,46,17,30,43,,,,,,,,,,,,,,
Malawi,7 November 2020,Chikwawa,0,44,0,0,0,44,24,20,52,,,,,,,,,,,,,,
Malawi,7 November 2020,Mulanje,0,43,0,1,0,37,12,31,51,,,,,,,,,,,,,,
Malawi,7 November 2020,Rumphi,0,40,0,3,0,34,10,30,48,,,,,,,,,,,,,,
Malawi,7 November 2020,Nsanje,0,37,0,1,0,31,25,12,47,,,,,,,,,,,,,,
Malawi,7 November 2020,Mwanza,0,27,0,1,0,26,10,17,72,,,,,,,,,,,,,,
Malawi,7 November 2020,Phalombe,0,11,0,1,0,8,4,7,60,,,,,,,,,,,,,,
Malawi,7 November 2020,Likoma,0,4,0,2,0,2,0,4,73,,,,,,,,,,,,,,
Malawi,7 November 2020,Ntchisi,0,4,0,0,0,3,0,4,73,,,,,,,,,,,,,,
Malawi,7 November 2020,Mwanza PoE,0,204,0,0,0,204,204,0,75,,,,,,,,,,,,,,
Malawi,8 November 2020,Blantyre,2,2006,0,78,2,1860,183,1823,0,,,,,,,,,,,,,,
Malawi,8 November 2020,Lilongwe,1,1393,0,49,0,1161,112,1281,0,,,,,,,,,,,,,,
Malawi,8 November 2020,Mzimba North,0,588,0,13,0,500,17,571,9,,,,,,,,,,,,,,
Malawi,8 November 2020,Nkhata Bay,0,196,0,2,0,193,34,162,34,,,,,,,,,,,,,,
Malawi,8 November 2020,Zomba,0,158,0,7,0,144,34,124,3,,,,,,,,,,,,,,
Malawi,8 November 2020,Mzimba South,0,154,0,3,0,143,34,120,50,,,,,,,,,,,,,,
Malawi,8 November 2020,Mangochi,0,152,0,2,0,147,112,40,9,,,,,,,,,,,,,,
Malawi,8 November 2020,Dowa,0,95,0,3,0,88,52,43,15,,,,,,,,,,,,,,
Malawi,8 November 2020,Nkhotakota,0,87,0,1,0,81,31,56,11,,,,,,,,,,,,,,
Malawi,8 November 2020,Karonga,0,87,0,4,0,77,13,74,1,,,,,,,,,,,,,,
Malawi,8 November 2020,Machinga,0,70,0,0,0,69,61,9,44,,,,,,,,,,,,,,
Malawi,8 November 2020,Thyolo,0,69,0,1,0,67,35,34,2,,,,,,,,,,,,,,
Malawi,8 November 2020,Mchinji,0,66,0,5,0,46,6,60,31,,,,,,,,,,,,,,
Malawi,8 November 2020,Chitipa,0,64,0,3,0,61,6,58,67,,,,,,,,,,,,,,
Malawi,8 November 2020,Neno,0,59,0,0,0,58,4,55,61,,,,,,,,,,,,,,
Malawi,8 November 2020,Dedza,0,52,0,0,0,44,28,24,74,,,,,,,,,,,,,,
Malawi,8 November 2020,Kasungu,0,49,0,1,0,38,14,35,58,,,,,,,,,,,,,,
Malawi,8 November 2020,Ntcheu,0,49,0,1,0,44,30,19,7,,,,,,,,,,,,,,
Malawi,8 November 2020,Balaka,0,49,0,1,0,45,39,10,2,,,,,,,,,,,,,,
Malawi,8 November 2020,Salima,0,47,0,0,0,47,24,23,64,,,,,,,,,,,,,,
Malawi,8 November 2020,Chiradzulu,0,47,0,1,0,46,17,30,44,,,,,,,,,,,,,,
Malawi,8 November 2020,Chikwawa,0,44,0,0,0,44,24,20,53,,,,,,,,,,,,,,
Malawi,8 November 2020,Mulanje,0,43,0,1,0,37,12,31,52,,,,,,,,,,,,,,
Malawi,8 November 2020,Rumphi,0,40,0,3,0,34,10,30,49,,,,,,,,,,,,,,
Malawi,8 November 2020,Nsanje,0,37,0,1,0,31,25,12,48,,,,,,,,,,,,,,
Malawi,8 November 2020,Mwanza,0,27,0,1,0,26,10,17,73,,,,,,,,,,,,,,
Malawi,8 November 2020,Phalombe,0,11,0,1,0,8,4,7,61,,,,,,,,,,,,,,
Malawi,8 November 2020,Likoma,0,4,0,2,0,2,0,4,74,,,,,,,,,,,,,,
Malawi,8 November 2020,Ntchisi,0,4,0,0,0,3,0,4,74,,,,,,,,,,,,,,
Malawi,8 November 2020,Mwanza PoE,0,204,0,0,0,204,204,0,76,,,,,,,,,,,,,,
Malawi,9 November 2020,Blantyre,1,2007,1,79,0,1860,183,1824,0,,,,,,,,,,,,,,
Malawi,9 November 2020,Lilongwe,1,1394,0,49,0,1161,112,1282,0,,,,,,,,,,,,,,
Malawi,9 November 2020,Mzimba North,0,588,0,13,6,506,17,571,10,,,,,,,,,,,,,,
Malawi,9 November 2020,Nkhata Bay,0,196,0,2,0,193,34,162,35,,,,,,,,,,,,,,
Malawi,9 November 2020,Zomba,0,158,0,7,0,144,34,124,4,,,,,,,,,,,,,,
Malawi,9 November 2020,Mzimba South,0,154,0,3,0,143,34,120,51,,,,,,,,,,,,,,
Malawi,9 November 2020,Mangochi,0,152,0,2,0,147,112,40,10,,,,,,,,,,,,,,
Malawi,9 November 2020,Dowa,0,95,0,3,3,91,52,43,16,,,,,,,,,,,,,,
Malawi,9 November 2020,Nkhotakota,0,87,0,1,0,81,31,56,12,,,,,,,,,,,,,,
Malawi,9 November 2020,Karonga,0,87,0,4,0,77,13,74,2,,,,,,,,,,,,,,
Malawi,9 November 2020,Machinga,0,70,0,0,0,69,61,9,45,,,,,,,,,,,,,,
Malawi,9 November 2020,Thyolo,0,69,0,1,0,67,35,34,3,,,,,,,,,,,,,,
Malawi,9 November 2020,Mchinji,0,66,0,5,0,46,6,60,32,,,,,,,,,,,,,,
Malawi,9 November 2020,Chitipa,0,64,0,3,0,61,6,58,68,,,,,,,,,,,,,,
Malawi,9 November 2020,Neno,0,59,0,0,0,58,4,55,62,,,,,,,,,,,,,,
Malawi,9 November 2020,Dedza,0,52,0,0,0,44,28,24,75,,,,,,,,,,,,,,
Malawi,9 November 2020,Kasungu,0,49,0,1,0,38,14,35,59,,,,,,,,,,,,,,
Malawi,9 November 2020,Ntcheu,0,49,0,1,2,46,30,19,8,,,,,,,,,,,,,,
Malawi,9 November 2020,Balaka,0,49,0,1,0,45,39,10,3,,,,,,,,,,,,,,
Malawi,9 November 2020,Salima,0,47,0,0,0,47,24,23,65,,,,,,,,,,,,,,
Malawi,9 November 2020,Chiradzulu,0,47,0,1,0,46,17,30,45,,,,,,,,,,,,,,
Malawi,9 November 2020,Chikwawa,0,44,0,0,0,44,24,20,54,,,,,,,,,,,,,,
Malawi,9 November 2020,Mulanje,0,43,0,1,0,37,12,31,53,,,,,,,,,,,,,,
Malawi,9 November 2020,Rumphi,0,40,0,3,0,34,10,30,50,,,,,,,,,,,,,,
Malawi,9 November 2020,Nsanje,0,37,0,1,0,31,25,12,49,,,,,,,,,,,,,,
Malawi,9 November 2020,Mwanza,0,27,0,1,0,26,10,17,74,,,,,,,,,,,,,,
Malawi,9 November 2020,Phalombe,0,11,0,1,0,8,4,7,62,,,,,,,,,,,,,,
Malawi,9 November 2020,Likoma,0,4,0,2,0,2,0,4,75,,,,,,,,,,,,,,
Malawi,9 November 2020,Ntchisi,0,4,0,0,0,3,0,4,75,,,,,,,,,,,,,,
Malawi,9 November 2020,Mwanza PoE,0,204,0,0,0,204,204,0,77,,,,,,,,,,,,,,
Malawi,10 November 2020,Blantyre,0,2007,0,79,0,1860,183,1824,1,,,,,,,,,,,,,,
Malawi,10 November 2020,Lilongwe,0,1394,0,49,0,1161,112,1282,1,,,,,,,,,,,,,,
Malawi,10 November 2020,Mzuzu,0,588,0,13,2,508,17,571,11,,,,,,,,,,,,,,
Malawi,10 November 2020,Nkhata Bay,0,196,0,2,0,193,34,162,36,,,,,,,,,,,,,,
Malawi,10 November 2020,Zomba,0,158,0,7,0,144,34,124,5,,,,,,,,,,,,,,
Malawi,10 November 2020,Mzimba,0,154,0,3,0,143,34,120,52,,,,,,,,,,,,,,
Malawi,10 November 2020,Mangochi,0,152,0,2,0,147,112,40,11,,,,,,,,,,,,,,
Malawi,10 November 2020,Dowa,0,95,0,3,0,91,52,43,17,,,,,,,,,,,,,,
Malawi,10 November 2020,Nkhotakota,0,87,0,1,0,81,31,56,13,,,,,,,,,,,,,,
Malawi,10 November 2020,Karonga,0,87,0,4,0,77,13,74,3,,,,,,,,,,,,,,
Malawi,10 November 2020,Machinga,0,70,0,0,0,69,61,9,46,,,,,,,,,,,,,,
Malawi,10 November 2020,Thyolo,0,69,0,1,0,67,35,34,4,,,,,,,,,,,,,,
Malawi,10 November 2020,Mchinji,0,66,0,5,0,46,6,60,33,,,,,,,,,,,,,,
Malawi,10 November 2020,Chitipa,0,64,0,3,0,61,6,58,69,,,,,,,,,,,,,,
Malawi,10 November 2020,Neno,0,59,0,0,0,58,4,55,63,,,,,,,,,,,,,,
Malawi,10 November 2020,Dedza,0,52,0,0,0,44,28,24,76,,,,,,,,,,,,,,
Malawi,10 November 2020,Kasungu,0,49,0,1,0,38,14,35,60,,,,,,,,,,,,,,
Malawi,10 November 2020,Ntcheu,0,49,0,1,0,46,30,19,9,,,,,,,,,,,,,,
Malawi,10 November 2020,Balaka,0,49,0,1,0,45,39,10,4,,,,,,,,,,,,,,
Malawi,10 November 2020,Salima,0,47,0,0,0,47,24,23,66,,,,,,,,,,,,,,
Malawi,10 November 2020,Chiradzulu,0,47,0,1,0,46,17,30,46,,,,,,,,,,,,,,
Malawi,10 November 2020,Chikwawa,0,44,0,0,0,44,24,20,55,,,,,,,,,,,,,,
Malawi,10 November 2020,Mulanje,0,43,0,1,0,37,12,31,54,,,,,,,,,,,,,,
Malawi,10 November 2020,Rumphi,0,40,0,3,0,34,10,30,51,,,,,,,,,,,,,,
Malawi,10 November 2020,Nsanje,0,37,0,1,0,31,25,12,50,,,,,,,,,,,,,,
Malawi,10 November 2020,Mwanza,0,27,0,1,0,26,10,17,75,,,,,,,,,,,,,,
Malawi,10 November 2020,Phalombe,0,11,0,1,0,8,4,7,63,,,,,,,,,,,,,,
Malawi,10 November 2020,Likoma,0,4,0,2,0,2,0,4,76,,,,,,,,,,,,,,
Malawi,10 November 2020,Ntchisi,0,4,0,0,0,3,0,4,76,,,,,,,,,,,,,,
Malawi,10 November 2020,Mwanza PoE,0,204,0,0,0,204,204,0,78,,,,,,,,,,,,,,
Malawi,11 November 2020,Blantyre,0,2007,0,79,0,1860,183,1824,2,,,,,,,,,,,,,,
Malawi,11 November 2020,Lilongwe,1,1395,0,49,1,1162,112,1283,0,,,,,,,,,,,,,,
Malawi,11 November 2020,Mzuzu,0,588,0,13,3,511,17,571,12,,,,,,,,,,,,,,
Malawi,11 November 2020,Nkhata Bay,0,196,0,2,0,193,34,162,37,,,,,,,,,,,,,,
Malawi,11 November 2020,Zomba,0,158,0,7,0,144,34,124,6,,,,,,,,,,,,,,
Malawi,11 November 2020,Mzimba ,0,154,0,3,0,143,34,120,53,,,,,,,,,,,,,,
Malawi,11 November 2020,Mangochi,0,152,0,2,0,147,112,40,12,,,,,,,,,,,,,,
Malawi,11 November 2020,Dowa,0,95,0,3,0,91,52,43,18,,,,,,,,,,,,,,
Malawi,11 November 2020,Karonga,1,88,0,4,0,77,13,75,0,,,,,,,,,,,,,,
Malawi,11 November 2020,Nkhotakota,0,87,0,1,0,81,31,56,14,,,,,,,,,,,,,,
Malawi,11 November 2020,Machinga,0,70,0,0,0,69,61,9,47,,,,,,,,,,,,,,
Malawi,11 November 2020,Thyolo,0,69,0,1,0,67,35,34,5,,,,,,,,,,,,,,
Malawi,11 November 2020,Mchinji,0,66,0,5,0,46,6,60,34,,,,,,,,,,,,,,
Malawi,11 November 2020,Chitipa,0,64,0,3,0,61,6,58,70,,,,,,,,,,,,,,
Malawi,11 November 2020,Neno,0,59,0,0,0,58,4,55,64,,,,,,,,,,,,,,
Malawi,11 November 2020,Dedza,0,52,0,0,0,44,28,24,77,,,,,,,,,,,,,,
Malawi,11 November 2020,Kasungu,0,49,0,1,0,38,14,35,61,,,,,,,,,,,,,,
Malawi,11 November 2020,Ntcheu,0,49,0,1,1,47,30,19,10,,,,,,,,,,,,,,
Malawi,11 November 2020,Balaka,0,49,0,1,0,45,39,10,5,,,,,,,,,,,,,,
Malawi,11 November 2020,Salima,0,47,0,0,0,47,24,23,67,,,,,,,,,,,,,,
Malawi,11 November 2020,Chiradzulu,0,47,0,1,0,46,17,30,47,,,,,,,,,,,,,,
Malawi,11 November 2020,Chikwawa,0,44,0,0,0,44,24,20,56,,,,,,,,,,,,,,
Malawi,11 November 2020,Mulanje,0,43,0,1,0,37,12,31,55,,,,,,,,,,,,,,
Malawi,11 November 2020,Rumphi,0,40,0,3,0,34,10,30,52,,,,,,,,,,,,,,
Malawi,11 November 2020,Nsanje,0,37,0,1,0,31,25,12,51,,,,,,,,,,,,,,
Malawi,11 November 2020,Mwanza,0,27,0,1,0,26,10,17,76,,,,,,,,,,,,,,
Malawi,11 November 2020,Phalombe,0,11,0,1,0,8,4,7,64,,,,,,,,,,,,,,
Malawi,11 November 2020,Likoma,0,4,0,2,0,2,0,4,77,,,,,,,,,,,,,,
Malawi,11 November 2020,Ntchisi,0,4,0,0,0,3,0,4,77,,,,,,,,,,,,,,
Malawi,11 November 2020,Mwanza PoE,0,204,0,0,0,204,204,0,79,,,,,,,,,,,,,,
Malawi,12 November 2020,Blantyre,2,2009,0,79,0,1860,183,1826,0,,,,,,,,,,,,,,
Malawi,12 November 2020,Lilongwe,0,1395,0,49,0,1162,112,1283,1,,,,,,,,,,,,,,
Malawi,12 November 2020,Mzuzu,0,588,0,13,0,511,17,571,13,,,,,,,,,,,,,,
Malawi,12 November 2020,Nkhata Bay,0,196,0,2,0,193,34,162,38,,,,,,,,,,,,,,
Malawi,12 November 2020,Zomba,0,158,0,7,0,144,34,124,7,,,,,,,,,,,,,,
Malawi,12 November 2020,Mzimba ,0,154,0,3,0,143,34,120,54,,,,,,,,,,,,,,
Malawi,12 November 2020,Mangochi,0,152,0,2,0,147,112,40,13,,,,,,,,,,,,,,
Malawi,12 November 2020,Dowa,0,95,0,3,0,91,52,43,19,,,,,,,,,,,,,,
Malawi,12 November 2020,Karonga,1,89,0,4,0,77,13,76,0,,,,,,,,,,,,,,
Malawi,12 November 2020,Nkhotakota,0,87,0,1,3,84,31,56,15,,,,,,,,,,,,,,
Malawi,12 November 2020,Machinga,0,70,0,0,0,69,61,9,48,,,,,,,,,,,,,,
Malawi,12 November 2020,Thyolo,0,69,0,1,0,67,35,34,6,,,,,,,,,,,,,,
Malawi,12 November 2020,Mchinji,0,66,0,5,0,46,6,60,35,,,,,,,,,,,,,,
Malawi,12 November 2020,Chitipa,0,64,0,3,0,61,6,58,71,,,,,,,,,,,,,,
Malawi,12 November 2020,Neno,0,59,0,0,0,58,4,55,65,,,,,,,,,,,,,,
Malawi,12 November 2020,Dedza,0,52,0,0,0,44,28,24,78,,,,,,,,,,,,,,
Malawi,12 November 2020,Kasungu,0,49,0,1,0,38,14,35,62,,,,,,,,,,,,,,
Malawi,12 November 2020,Ntcheu,0,49,0,1,0,47,30,19,11,,,,,,,,,,,,,,
Malawi,12 November 2020,Balaka,0,49,0,1,0,45,39,10,6,,,,,,,,,,,,,,
Malawi,12 November 2020,Salima,0,47,0,0,0,47,24,23,68,,,,,,,,,,,,,,
Malawi,12 November 2020,Chiradzulu,0,47,0,1,0,46,17,30,48,,,,,,,,,,,,,,
Malawi,12 November 2020,Chikwawa,0,44,0,0,0,44,24,20,57,,,,,,,,,,,,,,
Malawi,12 November 2020,Mulanje,0,43,0,1,0,37,12,31,56,,,,,,,,,,,,,,
Malawi,12 November 2020,Rumphi,0,40,0,3,0,34,10,30,53,,,,,,,,,,,,,,
Malawi,12 November 2020,Nsanje,0,37,0,1,0,31,25,12,52,,,,,,,,,,,,,,
Malawi,12 November 2020,Mwanza,0,27,0,1,0,26,10,17,77,,,,,,,,,,,,,,
Malawi,12 November 2020,Phalombe,0,11,0,1,0,8,4,7,65,,,,,,,,,,,,,,
Malawi,12 November 2020,Likoma,0,4,0,2,0,2,0,4,78,,,,,,,,,,,,,,
Malawi,12 November 2020,Ntchisi,0,4,0,0,0,3,0,4,78,,,,,,,,,,,,,,
Malawi,12 November 2020,Mwanza PoE,0,204,0,0,0,204,204,0,80,,,,,,,,,,,,,,
Malawi,13 November 2020,Blantyre,0,2009,0,79,0,1860,183,1826,1,,,,,,,,,,,,,,
Malawi,13 November 2020,Lilongwe,0,1395,0,49,3,1165,112,1283,2,,,,,,,,,,,,,,
Malawi,13 November 2020,Mzimba North,3,591,0,13,0,511,17,574,0,,,,,,,,,,,,,,
Malawi,13 November 2020,Nkhata Bay,0,196,0,2,0,193,34,162,39,,,,,,,,,,,,,,
Malawi,13 November 2020,Zomba,0,158,0,7,0,144,34,124,8,,,,,,,,,,,,,,
Malawi,13 November 2020,Mzimba South,0,154,0,3,0,143,34,120,55,,,,,,,,,,,,,,
Malawi,13 November 2020,Mangochi,1,153,0,2,0,147,112,41,0,,,,,,,,,,,,,,
Malawi,13 November 2020,Dowa,0,95,0,3,0,91,52,43,20,,,,,,,,,,,,,,
Malawi,13 November 2020,Karonga,0,89,0,4,0,77,13,76,1,,,,,,,,,,,,,,
Malawi,13 November 2020,Nkhotakota,0,87,0,1,0,84,31,56,16,,,,,,,,,,,,,,
Malawi,13 November 2020,Machinga,0,70,0,0,0,69,61,9,49,,,,,,,,,,,,,,
Malawi,13 November 2020,Thyolo,0,69,0,1,0,67,35,34,7,,,,,,,,,,,,,,
Malawi,13 November 2020,Mchinji,0,66,0,5,0,46,6,60,36,,,,,,,,,,,,,,
